,node,community,degree,local_closeness,global_closeness,local_core_num,global_core_num,betweenness,eigenvector,trussness,local_zscore,local_P
412,926,c2,0.005200594353640416,0.5120828538550057,0.3154441059292243,20,20,5.194557813462485e-07,9.834467081545006e-06,22,-1.0290599407774856,0.0
413,927,c2,0.018573551263001486,0.5446756425948592,0.31725329981143935,58,58,1.4941094217624465e-05,3.486523090179819e-05,76,-0.9548040392135183,0.05226666666666657
414,928,c3,0.002228826151560178,0.3012987012987013,0.3151486771247951,8,9,0.0,1.8992291796479396e-06,10,-0.9680506907661429,0.19753086419753085
415,929,c2,0.0012382367508667657,0.5022573363431151,0.3156660412757974,4,5,1.1259486117053618e-07,1.8508296728384042e-06,6,-1.0533359085964749,0.31999999999999984
416,930,c4,0.012877662209014363,0.43623481781376516,0.33644392601233125,24,26,0.00010070741948787099,7.204677603569674e-06,51,-0.7036658565761411,0.037721893491124314
417,931,c4,0.003714710252600297,0.35183673469387755,0.315937720053204,11,14,9.839484115390714e-07,2.0738472788948824e-06,16,-0.7812694917653836,0.24
418,932,c2,0.015601783060921248,0.5380894800483675,0.3164824829532095,52,52,9.400202908657658e-06,2.634901389789609e-05,63,-0.969084020283512,0.0
419,933,c1,0.006191183754333828,0.4423076923076923,0.31725329981143935,21,22,2.2870219595633354e-06,2.39501178992555e-06,26,-0.9759592631999655,0.15039999999999998
420,934,c2,0.020307082714214955,0.5493827160493827,0.31695447409733124,70,70,5.356591925776126e-06,4.483806310377209e-05,83,-0.9448080524645227,0.04788816180844746
421,935,c1,0.001733531451213472,0.3783783783783784,0.3150994927818962,5,7,1.2798282553050944e-06,2.058764236882655e-06,8,-1.0015596672507698,0.40816326530612246
422,936,c4,0.009162951956414065,0.41482194417709334,0.31870560378847673,24,26,1.7417038372117814e-06,3.4344804600558806e-06,37,-0.7342988704666316,0.0525931336742147
423,937,c1,0.001733531451213472,0.359375,0.3150994927818962,5,6,0.0,1.8668826683178583e-06,8,-1.0001374225812807,0.24489795918367352
424,938,c3,0.007181773155027241,0.3569230769230769,0.31564136637223483,22,23,6.193684589858653e-07,2.2414481487056216e-06,30,-0.9413301766443083,0.13079667063020217
425,939,c4,0.004210004952947003,0.31691176470588234,0.3153455681374463,11,14,0.0,2.135103477723625e-06,18,-0.7751428889872856,0.11072664359861584
426,940,c1,0.004210004952947003,0.4144144144144144,0.3153455681374463,14,17,0.0,2.1602646852389933e-06,18,-0.9873372205558786,0.2145328719723184
427,941,c1,0.01337295690936107,0.46870451237263466,0.31625939849624063,33,35,2.5467314205657097e-05,3.0213980724909934e-06,54,-0.9332919231152914,0.036351165980795574
428,942,c1,0.016097077761267953,0.4842105263157895,0.3182534678436318,33,35,9.352648636705792e-06,3.3199750737183276e-06,66,-0.9190694764204,0.06011834319526632
429,943,c1,0.0029717682020802376,0.3684210526315789,0.3152224824355972,10,11,1.224001090723043e-06,1.9960368450710184e-06,13,-0.9930261992338351,0.1527777777777779
430,944,c1,0.009162951956414065,0.45034965034965035,0.31583887368009383,20,21,8.042520308654159e-06,2.6063301495132155e-06,38,-0.9574700824966067,0.0525931336742147
431,945,c1,0.0009905894006934125,0.3350676378772112,0.31502574504602904,3,4,0.0,1.8297204473370596e-06,5,-1.0044041565897481,0.375
432,946,c2,0.04110946012877662,0.6137931034482759,0.31953786499960435,70,70,0.00010230966508059398,7.591569986280896e-05,167,-0.8234282133695761,0.011975613296559606
433,947,c2,0.02847944526993561,0.5727155727155727,0.31777760289604157,70,70,3.190502590440538e-05,5.692930292528651e-05,116,-0.8976841149335434,0.03432892249527408
434,948,c4,0.009410599306587419,0.4031805425631431,0.31797779352704936,22,25,7.568496034343165e-06,3.1085293930244184e-06,39,-0.7342988704666316,0.09972299168975085
435,949,c1,0.005695889053987122,0.3946078431372549,0.315962441314554,19,21,1.0416071654664976e-06,2.285212391346917e-06,24,-0.9788037525389438,0.16257088846880918
436,950,c3,0.0024764735017335313,0.30933333333333335,0.31517327505463627,6,9,0.0,2.271599750628609e-06,11,-0.9694570336146605,0.42000000000000004
437,951,c2,0.004952947003467063,0.5062571103526735,0.3334434351775392,10,15,5.811048676332136e-05,3.223365550855008e-05,21,-1.0433399218474793,0.57
438,952,c2,0.020802377414561663,0.5521091811414393,0.31700423928403204,70,70,1.2091198221777131e-06,4.567989667788874e-05,85,-0.9390960600365252,0.0
439,953,c2,0.02699356116889549,0.5676020408163265,0.3187307601231352,69,69,7.09574385252462e-05,4.861643694741948e-05,110,-0.907680101682539,0.053867519569059774
440,954,c1,0.013620604259534423,0.5015576323987538,0.3180028350921405,33,35,4.227959849745391e-06,3.165445724857108e-06,56,-0.9332919231152914,0.07074380165289251
441,955,c3,0.0024764735017335313,0.3036649214659686,0.31517327505463627,7,9,0.0,2.0780120110026685e-06,11,-0.9666443479176253,0.17999999999999994
442,956,c3,0.0024764735017335313,0.3659305993690852,0.31517327505463627,8,9,0.0,1.8987584069712751e-06,10,-0.9666443479176253,0.17999999999999994
443,957,c1,0.016097077761267953,0.4784546805349183,0.31710381655410713,36,37,7.598506521993879e-06,3.3689610611664174e-06,66,-0.9190694764204,0.06011834319526632
444,958,c3,0.005943536404160475,0.3473053892215569,0.31551804969526487,22,23,7.740896705474362e-08,2.1444682155345824e-06,25,-0.9469555480383788,0.07986111111111094
445,959,c2,0.011391778107974244,0.5272511848341233,0.3160613650594865,41,41,3.457812208481459e-06,1.8175459367354903e-05,47,-0.9933599881025014,0.0
446,960,c2,0.025507677067855374,0.565438373570521,0.3174777891343659,69,69,1.6329425822919232e-05,4.541292057632076e-05,104,-0.9119640960035371,0.0
447,961,c2,0.0032194155522535907,0.5056818181818182,0.3158635794743429,6,9,9.351047900713492e-06,3.1230061753191566e-06,14,-1.0447679199544788,0.37869822485207094
448,962,c4,0.006686478454680535,0.409306742640076,0.33474260134294953,17,20,4.534648428053795e-05,6.38941244185539e-06,28,-0.7567630806529912,0.13991769547325095
449,963,c3,0.008172362555720653,0.3558282208588957,0.3162098668754894,22,23,8.682857466192182e-06,2.3382423758819006e-06,32,-0.9357048052502378,0.11570247933884292
450,964,c1,0.0064388311045071814,0.44598337950138506,0.3155673648015005,17,18,4.244042005765798e-06,2.3628864340339203e-06,27,-0.9745370185304764,0.14201183431952646
451,965,c1,0.00396235760277365,0.4214659685863874,0.31532094330782445,14,15,0.0,2.143692569298025e-06,17,-0.9873372205558786,0.1171875
452,966,c2,0.02847944526993561,0.5741935483870968,0.31777760289604157,70,70,9.910766915282524e-06,5.542853382702715e-05,116,-0.8948281187195447,0.0
453,967,c2,0.026498266468548786,0.5683269476372924,0.31805293005671076,65,65,4.973929651122377e-05,4.785073812553729e-05,108,-0.9062521035755396,0.0
454,968,c1,0.009905894006934125,0.4014962593516209,0.3180028350921405,15,22,4.492446607316204e-05,7.2277053849467485e-06,40,-0.9802259972084328,0.62
455,969,c1,0.0079247152055473,0.46264367816091956,0.3157154026583268,27,28,4.6603843048743965e-07,2.525185389550219e-06,33,-0.9645813058440524,0.060546875
456,970,c3,0.003714710252600297,0.33048433048433046,0.31529632232372923,12,14,0.0,2.068525069324274e-06,16,-0.9610189765235548,0.24
457,971,c1,0.008420009905894007,0.45224719101123595,0.3157647794807632,24,26,1.4913164026416747e-06,2.5403245403937595e-06,35,-0.9617368165050741,0.05709342560553643
458,972,c2,0.005200594353640416,0.5120828538550057,0.3154441059292243,21,21,2.1303989930878516e-07,9.004500400005946e-06,22,-1.0290599407774856,0.0
459,973,c2,0.004457652303120356,0.5085714285714286,0.3162346307463388,11,15,2.6989818046623478e-05,4.823834946378506e-06,19,-1.037627929419482,0.2777777777777777
460,974,c1,0.0027241208519068845,0.3757292882147025,0.3151978768246039,8,9,1.0114771695153167e-06,1.957682292349496e-06,12,-0.9944484439033242,0.16528925619834722
461,975,c1,0.01337295690936107,0.45034965034965035,0.31625939849624063,36,37,0.0,3.120408266517829e-06,55,-0.9332919231152914,0.036351165980795574
462,976,c4,0.005943536404160475,0.4100856327307326,0.31805293005671076,20,21,3.672014509061563e-07,2.7132864330776104e-06,25,-0.7608474825050566,0.07986111111111094
463,977,c1,0.0064388311045071814,0.3837902264600715,0.3155673648015005,19,20,3.746902118946007e-06,2.2522074492250592e-06,26,-0.9745370185304764,0.14497041420118328
464,978,c2,0.025755324418028726,0.5647208121827412,0.31750275200503225,70,70,4.019718476459715e-06,5.117461423380894e-05,105,-0.9133920941105365,0.03790680473372787
465,979,c3,0.0024764735017335313,0.32954545454545453,0.31517327505463627,8,9,0.0,1.9069713675274897e-06,10,-0.9666443479176253,0.17999999999999994
466,980,c2,0.0316988608221892,0.583224115334207,0.31810304080668034,70,70,2.059095045388636e-05,5.8966020683962095e-05,127,-0.8776921414355522,0.0155029296875
467,981,c1,0.011639425458147598,0.4236842105263158,0.3160861056751468,36,37,0.0,2.9201920885596017e-06,48,-0.9432476358017153,0.041647804436396596
468,982,c2,0.016840019811788013,0.5413625304136253,0.31660655480633526,55,55,1.843766009398867e-05,3.113130924683695e-05,67,-0.9619440297485151,0.0
469,983,c2,0.015354135710747894,0.5374396135265701,0.3164576802507837,54,54,1.5116734215175974e-06,2.6969584715977126e-05,63,-0.9705120183905114,0.0
470,984,c1,0.010401188707280832,0.47007299270072994,0.31767760207694123,33,35,1.9252272689861276e-06,2.886059601936287e-06,43,-0.9517811038186502,0.09183673469387765
471,985,c1,0.001733531451213472,0.30991337824831566,0.3150994927818962,6,7,0.0,1.8655759028529696e-06,8,-1.0001374225812807,0.24489795918367352
472,986,c1,0.0027241208519068845,0.339662447257384,0.3151978768246039,10,11,0.0,1.977829456559129e-06,12,-0.9944484439033242,0.16528925619834722
473,987,c3,0.0014858841010401188,0.3240223463687151,0.3152470918885159,2,5,7.740896705474363e-07,1.8773998918436664e-06,7,-0.975082405008731,0.6666666666666667
474,988,c1,0.010153541357107478,0.43513513513513513,0.315937720053204,34,35,1.3978896112400715e-06,2.8051007631426238e-06,42,-0.9517811038186502,0.04759071980963725
475,989,c1,0.00866765725606736,0.40759493670886077,0.3157894736842105,31,32,6.960042222172235e-07,2.6262382742695027e-06,36,-0.960314571835585,0.05551020408163265
476,990,c10,0.007181773155027241,0.5114942528735632,0.34188468376936754,12,15,0.0009960333601631744,2.6988180627954025e-06,26,-0.9946953987730026,0.2853745541022592
477,991,c2,0.0047052996532937095,0.5091533180778032,0.3161603507673035,11,14,3.2784419167062595e-05,5.112660224122265e-06,19,-1.0361999313124826,0.2770083102493076
478,992,c3,0.007677067855373947,0.3659305993690852,0.3156907200375264,22,23,1.037540709583184e-06,2.277347993800456e-06,32,-0.9385174909472731,0.12278876170655584
479,993,c2,0.03813769192669638,0.6029810298102981,0.3192852059777022,70,70,4.471296179931281e-05,7.214575783308174e-05,155,-0.8419921887605679,0.02563670096137627
480,994,c1,0.006686478454680535,0.46464646464646464,0.31559202813599063,19,22,4.142239837062726e-06,3.3040042372527153e-06,28,-0.9745370185304764,0.20301783264746232
481,995,c2,0.016344725111441305,0.5387409200968523,0.3167804189220993,49,50,4.8734967565174274e-05,2.5260428007531664e-05,66,-0.9676560221765126,0.058769513314967714
482,996,c2,0.0009905894006934125,0.5016910935738444,0.31564136637223483,3,4,1.238543472875898e-07,1.8490226750511504e-06,5,-1.0547639067034744,0.375
483,997,c2,0.0237741456166419,0.5604534005037783,0.3173031588873173,66,67,1.3974001531990257e-05,4.1620769407745386e-05,97,-0.9219600827525327,0.0
484,998,c2,0.002228826151560178,0.5051078320090806,0.3151486771247951,8,8,0.0,4.087990482695044e-06,9,-1.0461959180614782,0.0
485,999,c2,0.01906884596334819,0.5466830466830467,0.3168301294625343,66,66,5.579642755661751e-06,4.022157564673992e-05,78,-0.9505200448925202,0.02563670096137627
486,1000,c1,0.00396235760277365,0.3819691577698695,0.31532094330782445,8,9,2.1055239038890263e-06,2.014016785983911e-06,15,-0.9873372205558786,0.1171875
487,1001,c4,0.009658246656760773,0.40737240075614367,0.3182534678436318,24,26,5.308755853031502e-05,5.17641761671686e-06,40,-0.7445098750967951,0.341880341880342
488,1002,c2,0.0009905894006934125,0.5022573363431151,0.31502574504602904,3,3,0.0,1.8127839795411167e-06,4,-1.0533359085964749,0.0
489,1003,c2,0.02352649826646855,0.5590452261306532,0.3172782273905869,66,66,2.592612688908223e-05,4.200190753342684e-05,96,-0.9248160789665315,0.020831024930747954
490,1004,c2,0.029717682020802376,0.5771725032425421,0.31790269248937175,70,70,1.729150111685759e-05,5.69988507331319e-05,121,-0.8891161262915471,0.016527777777777697
491,1005,c1,0.003467062902426944,0.42201834862385323,0.31527170518425984,12,13,0.0,2.014770268253527e-06,15,-0.9901817098948569,0.13265306122448983
492,1006,c2,0.03516592372461615,0.5949197860962567,0.31845425867507887,70,70,1.3868777441702834e-05,6.425128608531763e-05,142,-0.8562721698305616,0.0
493,1007,c1,0.00396235760277365,0.4593437945791726,0.31532094330782445,12,15,0.0,2.321342683801149e-06,17,-0.9887594652253677,0.21875
494,1008,c2,0.001981178801386825,0.5022573363431151,0.3157400891391039,4,8,6.32852256973869e-07,2.209949111940491e-06,9,-1.0533359085964749,0.65625
495,1009,c1,0.014115898959881128,0.4339622641509434,0.3163337250293772,36,37,1.7942248400948457e-06,3.140689243934089e-06,58,-0.9304474337763131,0.06832871652816253
496,1010,c1,0.008915304606240713,0.44049247606019154,0.3162841701261064,19,21,2.8148201441973185e-05,2.5094642785397185e-06,37,-0.960314571835585,0.10648148148148151
497,1011,c1,0.0079247152055473,0.40099626400996263,0.3163585083046067,19,21,3.2436428631486254e-06,2.4830267051083736e-06,33,-0.9660035505135416,0.119140625
498,1012,c4,0.0079247152055473,0.4031805425631431,0.31805293005671076,22,25,4.843211106466209e-06,4.518533198209477e-06,33,-0.7588052815790239,0.404296875
499,1013,c1,0.0029717682020802376,0.3207171314741036,0.3376536499707333,4,10,4.40117456958268e-05,4.7337191161680667e-05,13,-1.0015596672507698,0.6388888888888888
500,1014,c1,0.02451708766716196,0.5304777594728172,0.319108582266477,33,35,3.167977077561518e-05,4.164425756850446e-06,98,-0.8721354023272586,0.05938169574533203
501,1015,c1,0.008915304606240713,0.4065656565656566,0.3158141717503519,32,33,2.4225532191322314e-07,2.6616370347398214e-06,37,-0.9588923271660958,0.054012345679012475
502,1016,c3,0.002228826151560178,0.3286118980169972,0.3151486771247951,8,9,0.0,1.8821231427161524e-06,10,-0.9680506907661429,0.19753086419753085
503,1017,c2,0.03689945517582962,0.5997304582210242,0.31863015860490806,70,70,2.713207151871728e-05,6.937955719400948e-05,150,-0.8477041811885654,0.013332732759785637
504,1018,c1,0.01263001485884101,0.46397694524495675,0.31805293005671076,33,35,2.9817406275766624e-06,3.0922301553793094e-06,52,-0.9404031464627371,0.11226451364859669
505,1019,c1,0.014363546310054482,0.4490934449093445,0.3167804189220993,36,37,4.35385758558887e-06,3.1779787939003638e-06,59,-0.929025189106824,0.06718192627824005
506,1020,c1,0.014363546310054482,0.4813153961136024,0.3180779834580543,33,35,4.950995310561637e-06,3.838376372306958e-06,59,-0.9304474337763131,0.0992865636147443
507,1021,c1,0.01510648836057454,0.45224719101123595,0.31643288143562415,36,37,6.506050265679013e-06,3.7053648946315415e-06,62,-0.9247584550983566,0.06342381080354742
508,1022,c2,0.0009905894006934125,0.5011261261261262,0.3154441059292243,2,4,0.0,2.4016979488522003e-06,5,-1.0561919048104738,0.625
509,1023,c3,0.002228826151560178,0.3028720626631854,0.31517327505463627,5,8,0.0,2.2681360153210355e-06,10,-0.9722697193116958,0.5679012345679012
510,1024,c2,0.021050024764735015,0.5527950310559007,0.3170291277380859,66,67,1.1661489897151248e-05,3.9071848526265215e-05,85,-0.9376680619295258,0.0
511,1025,c4,0.007181773155027241,0.46344086021505376,0.3213433073372593,16,22,3.201864719526577e-05,4.0197567705683436e-06,29,-0.7669740852831547,0.4708680142687276
512,1026,c2,0.01981178801386825,0.5487053020961775,0.31690472453304036,62,62,1.9758489487797378e-05,3.861147511288046e-05,80,-0.946236050571522,0.024687499999999973
513,1027,c2,0.0007429420505200594,0.5016910935738444,0.31500117013807627,3,3,0.0,1.800242427044542e-06,4,-1.0547639067034744,0.0
514,1028,c2,0.01659237246161466,0.5400485436893204,0.3344653358734366,60,61,0.00041648789712066085,6.212965653059242e-05,68,-0.9648000259625139,0.029405212742259046
515,1029,c2,0.0195641406636949,0.5453431372549019,0.3375125376128385,54,54,0.000880157852915303,7.296698194360545e-05,78,-0.9533760411065189,0.12113443358436149
516,1030,c3,0.0027241208519068845,0.2538293216630197,0.3151978768246039,7,9,0.0,2.1537854450638863e-06,11,-0.9666443479176253,0.31404958677685935
517,1031,c2,0.0009905894006934125,0.5011261261261262,0.31537019681349576,2,4,0.0,2.2884333983125965e-06,5,-1.0561919048104738,0.625
518,1032,c1,0.0195641406636949,0.509493670886076,0.31893215385830503,33,35,1.0152548458066401e-05,4.256074889834402e-06,80,-0.9034247850560196,0.12049351065534375
519,1033,c3,0.004210004952947003,0.32954545454545453,0.3153455681374463,12,14,5.2239685011545304e-06,2.6995493813518164e-06,18,-0.9596126336750372,0.2906574394463668
520,1034,c2,0.0007429420505200594,0.5016910935738444,0.31500117013807627,3,3,0.0,1.8615853952424771e-06,4,-1.0547639067034744,0.0
521,1035,c1,0.0064388311045071814,0.43337819650067294,0.3155673648015005,16,19,3.362668212804452e-06,2.6919242031013867e-06,27,-0.9759592631999655,0.2100591715976332
522,1036,c1,0.014363546310054482,0.46397694524495675,0.3163585083046067,36,37,1.3288771677225642e-06,3.1882181618019945e-06,59,-0.9276029444373349,0.03388822829964333
523,1037,c1,0.009162951956414065,0.45224719101123595,0.31630894563684786,19,21,9.822748511615621e-06,2.6662335085896607e-06,38,-0.9588923271660958,0.10372534696859026
524,1038,c2,0.0012382367508667657,0.5028248587570622,0.3150503237887181,5,5,0.0,2.158893053014235e-06,6,-1.0519079104894755,0.0
525,1039,c2,0.006686478454680535,0.5156431054461182,0.31559202813599063,27,27,7.452800062652996e-07,1.1980722015598615e-05,28,-1.0204919521354894,0.0
526,1040,c2,0.01659237246161466,0.5407047387606319,0.31658173265386125,55,55,3.3732493878310976e-06,2.8127348619333387e-05,68,-0.9633720278555146,0.0
527,1041,c1,0.01188707280832095,0.42201834862385323,0.31658173265386125,19,21,1.3252617711728904e-05,2.7449898341279818e-06,49,-0.9432476358017153,0.08072916666666652
528,1042,c1,0.003714710252600297,0.4187256176853056,0.31529632232372923,12,14,6.640145153493864e-07,2.1344833850821e-06,16,-0.9901817098948569,0.24
529,1043,c3,0.0029717682020802376,0.32954545454545453,0.3152224824355972,7,9,2.3325902072496075e-06,2.1087380714678467e-06,13,-0.9638316622205901,0.1527777777777779
530,1044,c1,0.006934125804853888,0.41818181818181815,0.315616695325934,27,28,2.5358079885955104e-07,2.4509353416982053e-06,29,-0.9702702845220089,0.06887755102040805
531,1045,c3,0.0029717682020802376,0.39322033898305087,0.3152224824355972,7,9,1.6513912971678638e-06,2.1591125593777146e-06,13,-0.9652380050691077,0.2777777777777777
532,1046,c2,0.0007429420505200594,0.5016910935738444,0.31500117013807627,3,3,0.0,1.7996600987863176e-06,4,-1.0547639067034744,0.0
533,1047,c2,0.016097077761267953,0.5393939393939394,0.3165321000235165,55,55,1.1806481727896655e-06,3.167193036393549e-05,66,-0.9662280240695132,0.0
534,1048,c2,0.02625061911837543,0.5661577608142494,0.31775259678942397,66,66,2.2984901935664856e-05,4.752746472483702e-05,107,-0.9105360978965378,0.037201851192595226
535,1049,c2,0.020307082714214955,0.5493827160493827,0.317827626918536,61,61,4.141166028184089e-05,3.521850421845128e-05,83,-0.9448080524645227,0.04788816180844746
536,1050,c2,0.0027241208519068845,0.5056818181818182,0.3151978768246039,10,11,5.573445627941541e-06,2.011818110908466e-06,12,-1.0447679199544788,0.16528925619834722
537,1051,c1,0.011391778107974244,0.4742268041237113,0.3160613650594865,20,22,7.089994483980148e-06,3.5193786086083908e-06,47,-0.9489366144796719,0.16257088846880918
538,1052,c1,0.015601783060921248,0.47352941176470587,0.31695447409733124,20,22,2.499467695159755e-05,3.837574294420769e-06,64,-0.929025189106824,0.20458553791887135
539,1053,c3,0.001981178801386825,0.2672811059907834,0.3151978768246039,2,7,6.956485839319627e-06,2.165857261437266e-06,9,-0.975082405008731,0.71875
540,1054,c2,0.01337295690936107,0.5297619047619048,0.3167804189220993,46,46,2.1643765106530142e-06,2.2097161091703875e-05,55,-0.9876479956745038,0.13923182441700954
541,1055,c2,0.003467062902426944,0.507411630558723,0.315616695325934,10,11,0.0,3.3347063283789504e-06,14,-1.0404839256334806,0.13265306122448983
542,1056,c2,0.016097077761267953,0.5393939393939394,0.3165321000235165,54,54,5.9690967959805995e-06,2.6042439434049426e-05,66,-0.9662280240695132,0.0
543,1057,c3,0.0012382367508667657,0.25162689804772237,0.3150503237887181,2,5,9.289076046569235e-07,1.8520344833121607e-06,6,-0.9764887478572486,0.6399999999999999
544,1058,c2,0.001733531451213472,0.503393665158371,0.31549339792171266,5,7,5.721723024175341e-06,3.024691826616879e-06,8,-1.0504799123824762,0.24489795918367352
545,1059,c2,0.04086181277860327,0.6129476584022039,0.319032946195781,70,70,4.706726770501649e-05,7.536884232410192e-05,166,-0.8248562114765754,0.012047750229568388
546,1060,c1,0.01263001485884101,0.46464646464646464,0.3167804189220993,36,37,1.4861071317600297e-05,3.6665167412376482e-06,52,-0.9418253911322262,0.14763552479815467
547,1061,c3,0.0024764735017335313,0.30526315789473685,0.31517327505463627,8,9,2.477086945751796e-07,1.9691072986991337e-06,11,-0.9666443479176253,0.17999999999999994
548,1062,c1,0.005448241703813769,0.42819148936170215,0.31546875,14,18,1.8489684702218764e-06,2.7161539947325998e-06,23,-0.9873372205558786,0.5
549,1063,c2,0.005448241703813769,0.5126728110599078,0.31546875,21,21,1.891047541919392e-07,9.627120877293875e-06,23,-1.0276319426704863,0.0
550,1064,c4,0.006686478454680535,0.31436907366885486,0.31559202813599063,11,14,5.838847800700662e-06,2.326518316715115e-06,27,-0.764931884357122,0.3676268861454046
551,1065,c1,0.0004952947003467063,0.2987012987012987,0.3149765990639626,1,2,0.0,1.7887240715418562e-06,3,-1.0072486459287264,0.5
552,1066,c1,0.016840019811788013,0.5111111111111111,0.3183287347260544,33,35,2.7210953558475614e-05,3.4506939813630594e-06,69,-0.9162249870814219,0.08520761245674735
553,1067,c1,0.018821198613174838,0.45098039215686275,0.3173779768922424,36,37,1.1710784128220457e-05,3.6313404426183665e-06,77,-0.9034247850560196,0.05159279778393344
554,1068,c2,0.012134720158494303,0.5266272189349113,0.3161355985281453,43,43,3.2440612460839857e-06,2.050564713804267e-05,50,-0.9947879862095007,0.15326947105372757
555,1069,c2,0.005200594353640416,0.5120828538550057,0.3154441059292243,21,21,1.8649968203287308e-07,9.15824233278993e-06,22,-1.0290599407774856,0.0
556,1070,c1,0.019316493313521546,0.509493670886076,0.33616383616383616,20,22,0.00042428493280934645,7.470299921189499e-06,79,-0.9105360084034653,0.21071663379355687
557,1071,c2,0.0007429420505200594,0.5016910935738444,0.31500117013807627,3,3,0.0,1.8036062939953777e-06,4,-1.0547639067034744,0.0
558,1072,c1,0.0064388311045071814,0.38287752675386444,0.3155673648015005,19,21,3.5462941257043176e-06,2.2433092906362355e-06,27,-0.9731147738609872,0.07396449704142016
559,1073,c3,0.0024764735017335313,0.3036649214659686,0.31517327505463627,5,8,5.4083064982247534e-06,2.4171613421256447e-06,11,-0.9708633764631781,0.48
560,1074,c2,0.015601783060921248,0.5348557692307693,0.33661220406802267,49,50,0.0007147414819746492,0.00010851332688810417,64,-0.9762240108185088,0.1501637692113883
561,1075,c2,0.01981178801386825,0.5466830466830467,0.3182785528493734,59,59,2.9026500160558335e-05,3.234218373296446e-05,81,-0.9505200448925202,0.09500000000000008
562,1076,c2,0.03516592372461615,0.5941255006675568,0.31845425867507887,70,70,3.958925881307879e-05,6.788992095331251e-05,143,-0.857700167937561,0.013985320372941867
563,1077,c2,0.003714710252600297,0.5056818181818182,0.33504812479256557,8,13,9.69274369455016e-05,8.571764229420757e-05,16,-1.0447679199544788,0.5155555555555555
564,1078,c2,0.045319465081723624,0.6285310734463276,0.3200190204469805,70,70,7.272521840504633e-05,8.419672380017727e-05,184,-0.7991522455505867,0.010869240646182332
565,1079,c2,0.030460624071322436,0.5801825293350718,0.31797779352704936,70,70,1.865536314909794e-05,5.970069738837294e-05,124,-0.8834041338635497,0.0
566,1080,c4,0.014858841010401188,0.422963689892051,0.3190833662583959,24,26,2.388834992159451e-05,4.930461812505262e-06,60,-0.7036658565761411,0.2661111111111112
567,1081,c1,0.007429420505200594,0.46,0.3156660412757974,27,28,4.518108380906907e-07,2.5164353615304586e-06,31,-0.9674257951830306,0.06444444444444453
568,1082,c1,0.014115898959881128,0.4316353887399464,0.3163337250293772,36,37,8.550168450691952e-07,3.1429056115375963e-06,58,-0.929025189106824,0.03447214527546949
569,1083,c2,0.02625061911837543,0.5676020408163265,0.31755268952500787,69,69,2.340537574759077e-05,4.727992639455816e-05,107,-0.907680101682539,0.0
570,1084,c2,0.003714710252600297,0.5085714285714286,0.31529632232372923,15,15,2.034749991153261e-07,6.621537083804212e-06,16,-1.037627929419482,0.0
571,1085,c14,0.016344725111441305,0.5155513666352498,0.35785182559376105,21,22,0.14236891318972703,3.1640820692205983e-06,34,-0.9856236943073314,0.6028466483011938
572,1086,c2,0.050767706785537395,0.6223776223776224,0.322240842710079,70,70,0.0009417949366808322,7.799643740541659e-05,205,-0.8091482322995823,0.2603688280785247
573,1087,c2,0.001733531451213472,0.503393665158371,0.3157154026583268,4,5,1.1259486117053618e-07,1.9207130876801342e-06,8,-1.0504799123824762,0.24489795918367352
574,1088,c3,0.003467062902426944,0.29591836734693877,0.33493696084936964,5,11,0.0003574791178861425,2.525173138511834e-06,15,-0.9722697193116958,0.5408163265306123
575,1089,c1,0.003467062902426944,0.41818181818181815,0.31527170518425984,11,12,0.0,1.999009785037188e-06,15,-0.9901817098948569,0.13265306122448983
576,1090,c1,0.0032194155522535907,0.3788235294117647,0.3152470918885159,10,11,0.0,1.977657465167768e-06,14,-0.991603954564346,0.14201183431952646
577,1091,c2,0.004952947003467063,0.5109070034443168,0.31541946570848306,18,19,2.54892452703756e-06,9.515787359271571e-06,21,-1.0319159369914843,0.09500000000000008
578,1092,c2,0.012382367508667657,0.5297619047619048,0.3161603507673035,44,44,2.6066574123648934e-06,2.477323999358559e-05,51,-0.9876479956745038,0.0
579,1093,c1,0.002228826151560178,0.4214659685863874,0.3151486771247951,7,8,0.0,2.003405581014737e-06,10,-0.9972929332423025,0.19753086419753085
580,1094,c4,0.0027241208519068845,0.3209233060312733,0.3151978768246039,7,10,2.1674510775328213e-06,1.997071167717654e-06,12,-0.7914804963955471,0.4297520661157025
581,1095,c4,0.005943536404160475,0.4176356589147287,0.31880625296068216,16,20,7.267539430521233e-06,3.3565827942550516e-06,25,-0.7690162862091875,0.35069444444444453
582,1096,c2,0.00024764735017335313,0.500562429696288,0.31495203182279075,1,1,0.0,1.774621069210282e-06,2,-1.057619902917473,0.0
583,1097,c3,0.008915304606240713,0.3729903536977492,0.3158141717503519,22,23,1.1417997434714086e-06,2.3269560826105118e-06,33,-0.9300794338561674,0.054012345679012475
584,1098,c3,0.005695889053987122,0.38666666666666666,0.3363318340829585,11,15,0.0006344867978477385,2.9681667150703553e-06,24,-0.9596126336750372,0.5671077504725898
585,1099,c1,0.013868251609707775,0.47703703703703704,0.31802788060171694,33,35,1.7089055055646216e-06,3.1490351817901143e-06,57,-0.9318696784458023,0.06951530612244894
586,1100,c1,0.0158494304110946,0.46870451237263466,0.31650728954381563,36,37,1.7713268155061393e-06,3.300271104642252e-06,65,-0.9190694764204,0.03076171875
